First Name,Last Name,Job Title,Company,Email,Phone,LinkedIn,Address,City,Postal Code,Department,Region,Website,Type,Groupe,SIREN,Primes 2024 (EUR),Resultat net (EUR),Produits structures,Notes
,,,CdA Reinsurance,,,,"Avenue Antoine-Bourdelle,",SAINT-NAZAIRE,44600,Loire-Atlantique,Pays de la Loire,,reassurance,,978138741,,,unknown,Sources: acpr_xlsx_2026.
,,,ORANGE REASSURANCE,,,,111 quai du Président Roosevelt,ISSY-LES-MOULINEAUX,92130,Hauts-de-Seine,Ile-de-France,,reassurance,,982161168,,,unknown,Sources: acpr_xlsx_2026.
,,,SOREVAL FRANCE,,,,2 boulevard du Général Martial Valin,PARIS,75015,Paris,Ile-de-France,,reassurance,,501500409,,,unknown,Sources: acpr_xlsx_2026.
,,,Société de réassurance interne du groupe Lucien Barrière,,,,33 rue d’Artois,PARIS,75008,Paris,Ile-de-France,,reassurance,,920867702,,,unknown,Sources: acpr_xlsx_2026.
,,,AGRIAL REASSURANCE,,,,4 rue des Roquemonts,CAEN,14000,Calvados,Normandie,,reassurance,,931378731,,,unknown,Sources: acpr_xlsx_2026.
,,,BEL RE,,,,2 Allée de Longchamp,SURESNES,92150,Hauts-de-Seine,Ile-de-France,,reassurance,,930671094,,,unknown,Sources: acpr_xlsx_2026.
,,,ALSTOM Réassurance,,,,"48, rue Albert-Dhalenne",SAINT-OUEN-SUR-SEINE,93400,Seine-Saint-Denis,Ile-de-France,,reassurance,,928798214,,,unknown,Sources: acpr_xlsx_2026.
,,,FDJ Ré,,,,"18-59, avenue de la Voie-Lactée",BOULOGNE-BILLANCOURT,92100,Hauts-de-Seine,Ile-de-France,,reassurance,,928831023,,,unknown,Sources: acpr_xlsx_2026.
,,,AXA HEALTH INSURANCE,,,,21 AVENUE MATIGNON,PARIS,75008,Paris,Ile-de-France,,assurance_mixte,,938543972,,,unknown,Sources: acpr_xlsx_2026.
,,,AXA HEALTH RE,,,,21 AVENUE MATIGNON,PARIS,75008,Paris,Ile-de-France,,reassurance,,921558466,,,unknown,Sources: acpr_xlsx_2026.
,,,BPhR Ré,,,,Rue Corneille,PAUILLAC,33250,Gironde,Nouvelle-Aquitaine,,reassurance,,934181017,,,unknown,Sources: acpr_xlsx_2026.
,,,TERRITORIA PREVOYANCE,,,,51 BOULEVARD MARIUS VIVIER-MERLE,LYON,69003,Rhone,Auvergne-Rhone-Alpes,,assurance_mixte,,984404863,,,unknown,Sources: acpr_xlsx_2026.
,,,Intact Insurance (Europe) S.A.,,,,21 rue de la Paix,PARIS,75002,Paris,Ile-de-France,,assurance_non_vie,,993995810,,,unknown,Sources: acpr_xlsx_2026.
,,,SCOR GLOBAL REINSURANCE France,,,,"5, avenue Kleber",PARIS,75016,Paris,Ile-de-France,,reassurance,,994712875,,,unknown,Sources: acpr_xlsx_2026.
,,,PETZL RE,,,,139 Rue du Pré Blanc,CROLLES,38920,Isere,Auvergne-Rhone-Alpes,,reassurance,,934554767,,,unknown,Sources: acpr_xlsx_2026.
,,,EGIS RE,,,,"15, avenue du Centre",GUYANCOURT,78280,Yvelines,Ile-de-France,,reassurance,,988799755,,,unknown,Sources: acpr_xlsx_2026.
,,,CAPQUARTZ,,,,2 Rue Pierre Fixot,AULNAY-SOUS-BOIS,93600,Seine-Saint-Denis,Ile-de-France,,reassurance,,943478339,,,unknown,Sources: acpr_xlsx_2026.
,,,ALAN,,,,117 QUAI VALMY,PARIS,75010,Paris,Ile-de-France,,groupe,,818353070,,,unknown,Sources: acpr_xlsx_2026.
,,,SGAM MATMUT,,,,66 RUE DE SOTTEVILLE,ROUEN CEDEX 1,76030,Seine-Maritime,Normandie,,groupe,Matmut,513866723,,,yes,"Sources: acpr_xlsx_2026. R0120 89,309 Bonds R0130 3,644,573 Government Bonds R0140 1,079,284 Corporate Bonds R0150 1,837,779 Structured notes R0160 727,510 Collateralised securities R0170 Collective Investments Undertakings R0180 1,570,509 Derivatives R0190 0 Deposits other than cash equivalents R0200 49,868 Other investmen"
,,,SGAPS LOURMEL,,,,8 BIS ALLEE GASTON BACHELARD,PARIS,75014,Paris,Ile-de-France,,groupe,,828277897,,,unknown,Sources: acpr_xlsx_2026.
,,,INTER MUTUELLES ASSISTANCE,,,,118 AVENUE DE PARIS  BP 8000,NIORT CEDEX 9,79033,Deux-Sevres,Nouvelle-Aquitaine,,groupe,,320281025,,,unknown,Sources: acpr_xlsx_2026.
,,,UMG AESIO MACIF,,,,25 PLACE  DE LA MADELEINE,PARIS,75008,Paris,Ile-de-France,,groupe,AESIO/AEMA,821965241,,,unknown,Sources: acpr_xlsx_2026.
,,,ALLIANZ HOLDING FRANCE,,,,1 COURS MICHELET  CS 30051,PARIS LA DEFENSE CEDEX,92076,Hauts-de-Seine,Ile-de-France,,groupe,Allianz,494450455,,,unknown,Sources: acpr_xlsx_2026.
,,,SOCIETE DE GROUPE D ASSURANCE MUTUELLE DU BATIMENT ET DES TRAVAUX PUBLICS,,,,8 RUE LOUIS ARMAND,PARIS,75015,Paris,Ile-de-France,,groupe,,494397714,,,unknown,Sources: acpr_xlsx_2026.
,,,SGAM AEMA,,,,127/129 QUAI DU PRESIDENT ROOSEVELT,ISSY-LES-MOULINEAUX,92130,Hauts-de-Seine,Ile-de-France,,groupe,,493754261,,,unknown,Sources: acpr_xlsx_2026.
,,,NATIXIS ASSURANCES,,,,30  AVENUE PIERRE MENDES FRANCE,PARIS,75013,Paris,Ile-de-France,,groupe,,313243800,,,unknown,Sources: acpr_xlsx_2026.
,,,SGAPS AG2R LA MONDIALE,,,,14-16 BOULEVARD MALESHERBES,PARIS,75008,Paris,Ile-de-France,,groupe,AG2R La Mondiale,833002983,54000000,53000000,no,Sources: acpr_xlsx_2026. Aucun mot-cle structures detecte dans le SFCR
,,,ODYSSEY RE EUROPE HOLDINGS,,,,15 RUE DU 4 SEPTEMBRE,PARIS,75002,Paris,Ile-de-France,,groupe,,829589696,,,unknown,Sources: acpr_xlsx_2026.
,,,BIG WAKAM,,,,120 A 122 RUE REAUMUR,PARIS,75002,Paris,Ile-de-France,,groupe,,422755983,,,unknown,Sources: acpr_xlsx_2026.
,,,SGAM KLESIA ASSURANCES,,,,4  RUE GEORGES PICQUART,PARIS,75017,Paris,Ile-de-France,,groupe,Klesia,811360965,,,no,Sources: acpr_xlsx_2026. Aucun mot-cle structures detecte dans le SFCR
,,,MAPA-MAB SGAM,,,,1 RUE ANATOLE CONTRE,SAINT JEAN D ANGELY,17400,Charente-Maritime,Nouvelle-Aquitaine,,groupe,,810881995,,,unknown,Sources: acpr_xlsx_2026.
,,,AGPM GROUPE,,,,RUE NICOLAS APPERT  QUARTIER SAINTE MUSSE,TOULON,83100,Var,Provence-Alpes-Cote d'Azur,,groupe,,834846099,,,unknown,Sources: acpr_xlsx_2026.
,,,GROUPE VYV,,,,33 AVENUE DU MAINE TOUR MONTPARNASSE BP 25,PARIS CEDEX 15,75755,Paris,Ile-de-France,,groupe,,532661832,,,unknown,Sources: acpr_xlsx_2026.
,,,CREDIT AGRICOLE ASSURANCES,,,,16 - 18 BOULEVARD DE VAUGIRARD,PARIS,75015,Paris,Ile-de-France,,groupe,Credit Agricole Assurances,451746077,15101557839790999552,,no,Sources: acpr_xlsx_2026. Aucun mot-cle structures detecte dans le SFCR
,,,ABEILLE ASSURANCES HOLDING,,,,80 AVENUE DE L EUROPE,BOIS COLOMBES,92270,Hauts-de-Seine,Ile-de-France,,groupe,,331309120,,,unknown,Sources: acpr_xlsx_2026.
,,,SWISSLIFE FRANCE,,,,1 rue Bellini,PUTEAUX,92800,Hauts-de-Seine,Ile-de-France,,groupe,,424245884,,,unknown,Sources: acpr_xlsx_2026.
,,,GENERALI FRANCE,,,,89 RUE TAITBOUT,PARIS,75009,Paris,Ile-de-France,,groupe,Generali,572044949,,,yes,"Sources: acpr_xlsx_2026. ,078 -936 16,143 Government bonds 139,053 -17,824 121,229 -4,211 117,018 Corporate bonds, structured notes and collateralized securities 105,205 -6,132 99,073 -1,175 97,898 68 It should be noted that leased assets are allocated to specific balance sheet items based on the nature o"
,,,SGAM MAE,,,,62 RUE LOUIS BOUILHET  CS 91833,ROUEN CEDEX,76044,Seine-Maritime,Normandie,,groupe,,831087929,,,unknown,Sources: acpr_xlsx_2026.
,,,SGAPS IRCEM,,,,261 AVENUE  DES NATIONS UNIES,ROUBAIX,59100,Nord,Hauts-de-France,,groupe,,823214200,,,unknown,Sources: acpr_xlsx_2026.
,,,SGAPS APICIL,,,,51 BOULEVARD MARIUS VIVIER-MERLE,LYON,69003,Rhone,Auvergne-Rhone-Alpes,,groupe,Apicil,789861143,,,unknown,Sources: acpr_xlsx_2026.
,,,SAS UNOFI,,,,7 A 7 BIS RUE GALVANI,PARIS CEDEX 17,75809,Paris,Ile-de-France,,groupe,,444786016,,,unknown,Sources: acpr_xlsx_2026.
,,,COVEA,,,,86 A 90 RUE SAINT-LAZARE,PARIS,75009,Paris,Ile-de-France,,groupe,Covea,450527916,,,yes,"Sources: acpr_xlsx_2026. 080 Equities R0130 Bonds 678,570 R0140 Government Bonds 420,737 R0150 Corporate Bonds 245,508 R0160 Structured notes R0170 Collateralised securities 12,325 R0180 Collective Investments Undertakings 110,902 R0190 Derivatives R0200 Deposits other than cash equivalents R0210 Other investments R0220 Ass"
,,,SGAM MALAKOFF HUMANIS,,,,21 RUE LAFFITTE,PARIS,75009,Paris,Ile-de-France,,groupe,Malakoff Humanis,844914887,,211000000,no,Sources: acpr_xlsx_2026. Aucun mot-cle structures detecte dans le SFCR
,,,SGAPS IRP AUTO ASSURANCES,,,,39  AVENUE  D IENA,PARIS,75016,Paris,Ile-de-France,,groupe,,848233979,,,unknown,Sources: acpr_xlsx_2026.
,,,SGAPS GROUPE VICTOR HUGO,,,,9 AVENUE VICTOR HUGO,EPINAL,88000,Vosges,Grand Est,,groupe,,829426600,,,unknown,Sources: acpr_xlsx_2026.
,,,ASSURISTANCE,,,,4 PLACE RAOUL DAUTRY ASSURISTANCE,PARIS,75015,Paris,Ile-de-France,,groupe,,537619322,,,unknown,Sources: acpr_xlsx_2026.
,,,HOLDING MALAKOFF HUMANIS,,,,21 RUE LAFFITTE,PARIS,75009,Paris,Ile-de-France,,groupe,Malakoff Humanis,401678180,,211000000,no,Sources: acpr_xlsx_2026. Aucun mot-cle structures detecte dans le SFCR
,,,SOCIETE CENTRALE PREVOIR,,,,22 RUE DE LA ROCHEFOUCAULD,PARIS CEDEX 09,75306,Paris,Ile-de-France,,groupe,,572084028,,,unknown,Sources: acpr_xlsx_2026.
,,,UMG MUTUALIA,,,,19  RUE  DE PARIS LUMINEM,BOBIGNY,93000,Seine-Saint-Denis,Ile-de-France,,groupe,,823416359,,,unknown,Sources: acpr_xlsx_2026.
,,,ALLIANZ PARTNERS SAS,,,,7 RUE DORA MAAR,SAINT OUEN,93400,Seine-Saint-Denis,Ile-de-France,,groupe,Allianz,301763116,38043956,,yes,Sources: acpr_xlsx_2026. R0120 R0130 ௗௗ  Government Bonds R0140 ௗௗ  Corporate Bonds R0150 ௗௗ Structured notes R0160 Collateralised securities R0170 R0180 R0190 R0200 R0210 R0220 R0230 ௗ ௗ  R0240 R0250 R0260 ௗ ௗ  R0270 ௗௗ  R0280 ௗௗ  Non-life excluding health
,,,GROUPE DES ASSURANCES DU CREDIT MUTUEL,,,,4 RUE FREDERIC-GUILLAUME RAIFFEISEN,STRASBOURG,67000,Bas-Rhin,Grand Est,,groupe,,352475529,,,unknown,Sources: acpr_xlsx_2026.
,,,EULER HERMES GROUP,,,,1 PLACE DES SAISONS TOUR FIRST,PARIS LA DEFENSE CEDEX,92048,Hauts-de-Seine,Ile-de-France,,groupe,,552040594,,,unknown,Sources: acpr_xlsx_2026.
,,,ALLIANZ FRANCE,,,,1 COURS  MICHELET  CS 30051,PARIS LA DEFENSE CEDEX,92076,Hauts-de-Seine,Ile-de-France,,groupe,Allianz,303265128,,,unknown,Sources: acpr_xlsx_2026.
,,,SGAPS BTP,,,,7 RUE DU REGARD,PARIS,75006,Paris,Ile-de-France,,groupe,,832910905,,,unknown,Sources: acpr_xlsx_2026.
,,,MACSF SGAM,,,,10 RUE DE VALMY COURS DU TRIANGLE,PUTEAUX,92800,Hauts-de-Seine,Ile-de-France,,groupe,MACSF,488324617,,,unknown,Sources: acpr_xlsx_2026.
,,,SGAPS AGRICA PREVOYANCE,,,,21 RUE DE LA BIENFAISANCE,PARIS CEDEX 08,75382,Paris,Ile-de-France,,groupe,,844723304,,,unknown,Sources: acpr_xlsx_2026.
,,,GEOXIA MAISONS INDIVIDUELLES,,,,3 RUE JOSEPH MONIER,RUEIL MALMAISON CEDEX,92506,Hauts-de-Seine,Ile-de-France,,groupe,,389002767,,,unknown,Sources: acpr_xlsx_2026.
,,,UMG ENTIS MUTUELLES,,,,39 RUE DU JOURDIL,CRAN GEVRIER,74960,Haute-Savoie,Auvergne-Rhone-Alpes,,groupe,,803711647,,,unknown,Sources: acpr_xlsx_2026.
,,,SGAPS UGO,,,,38 - 42 RUE CUVIER,MONTREUIL,93100,Seine-Saint-Denis,Ile-de-France,,groupe,,831690359,,,unknown,Sources: acpr_xlsx_2026.
,,,COFACE SA,,,,1 PLACE COSTES ET BELLONTE,BOIS COLOMBES,92270,Hauts-de-Seine,Ile-de-France,,groupe,,432413599,,,unknown,Sources: acpr_xlsx_2026.
,,,FINANCIERE IUSTITIA,,,,109-111 RUE VICTOR HUGO,LEVALLOIS-PERRET,92300,Hauts-de-Seine,Ile-de-France,,groupe,,842267072,,,unknown,Sources: acpr_xlsx_2026.
,,,BONDUELLE SA,,,,1 RUE NICOLAS-APPERT,VILLENEUVE-D'ASQ,59650,Nord,Hauts-de-France,,groupe,,445450174,,,unknown,Sources: acpr_xlsx_2026.
,,,SEB SA,,,,112 CHEMIN DU MOULIN-CARRON CAMPUS SEB,ECULLY,69130,Rhone,Auvergne-Rhone-Alpes,,groupe,,300349636,,,unknown,Sources: acpr_xlsx_2026.
,,,L'ALLIANCE MUTUALISTE,,,,20 RUE ENGEL DOLLFUS,MULHOUSE,68200,Haut-Rhin,Grand Est,,groupe,,911186096,,,unknown,Sources: acpr_xlsx_2026.
,,,PUBLICIS GROUPE SA,,,,133 AVENUE DES CHAMPS ELYSEES,PARIS,75008,Paris,Ile-de-France,,groupe,,542080601,,,unknown,Sources: acpr_xlsx_2026.
,,,SGAPS ENSEMBLE PROTECTION SOCIALE,,,,4-14 RUE FERRUS CS 80042,PARIS,75683,Paris,Ile-de-France,,groupe,,920647997,,,unknown,Sources: acpr_xlsx_2026.
,,,B.S.A.,,,,TOUR MONTPARNASSE 33 AVENUE DU MAINE,PARIS,75015,Paris,Ile-de-France,,groupe,,557350253,,,unknown,Sources: acpr_xlsx_2026.
,,,DESCARTES UNDERWRITING SAS,,,,5 avenue Pierre 1er de Serbie,PARIS,75116,Paris,Ile-de-France,,groupe,,843359357,,,unknown,Sources: acpr_xlsx_2026.
,,,CNP ASSURANCES HOLDING,,,,4 promenade Coeur de Ville,ISSY-LES-MOULINEAUX,92130,Hauts-de-Seine,Ile-de-France,,groupe,CNP Assurances,514080407,,,yes,Sources: acpr_xlsx_2026. CNP Assurances - large allocation aux titres structures dans le fonds general.
,,,Groupe Limagrain Holding,,,,RUE HENRI MONDOR BIOPOLE CLERMONT LIMAGNE,SAINT-BEAUZIRE,63360,Puy-de-Dome,Auvergne-Rhone-Alpes,,groupe,,322791039,,,unknown,Sources: acpr_xlsx_2026.
,,,AVRIL SCA,,,,11-13 rue Monceau,PARIS,75008,Paris,Ile-de-France,,groupe,,799403050,,,unknown,Sources: acpr_xlsx_2026.
,,,RUBIS ENERGIE,,,,Tour Landscape 6 Place des Degrés,PUTEAUX,92800,Hauts-de-Seine,Ile-de-France,,groupe,,552048811,,,unknown,Sources: acpr_xlsx_2026.
,,,SGAM MACIF,,,,1 Rue Jacques Vandier,NIORT CEDEX 9,79037,Deux-Sevres,Nouvelle-Aquitaine,,groupe,AESIO/AEMA,983261181,,51000000,no,Sources: acpr_xlsx_2026. Aucun mot-cle structures detecte dans le SFCR
,,,La Poste,,,,9 rue du Colonel Pierre Avia,PARIS,75015,Paris,Ile-de-France,,groupe,,356000000,,,unknown,Sources: acpr_xlsx_2026.
,,,Orange SA,,,,111 Quai du President Roosevelt,ISSY-LES-MOULINEAUX,92130,Hauts-de-Seine,Ile-de-France,,groupe,,380129866,,,unknown,Sources: acpr_xlsx_2026.
,,,Safran SA,,,,2 boulevard du Général Martial Valin,PARIS,75015,Paris,Ile-de-France,,groupe,,562082909,,,unknown,Sources: acpr_xlsx_2026.
,,,WATFORD FRANCE HOLDINGS,,,,26 rue du Général Mouton-Duvernet,LYON,69003,Rhone,Auvergne-Rhone-Alpes,,groupe,,883111627,,,unknown,Sources: acpr_xlsx_2026.
,,,GROUPE LUCIEN BARRIERE,,,,33 rue d’Artois,PARIS,75008,Paris,Ile-de-France,,groupe,,320050859,,,unknown,Sources: acpr_xlsx_2026.
,,,SGAM AGPM KLESIA,,,,4 rue Georges Picquart,PARIS,75017,Paris,Ile-de-France,,groupe,Klesia,938262169,,,unknown,Sources: acpr_xlsx_2026.
,,,Chantiers de l’Atlantique,,,,avenue Antoine-Bourdelle,SAINT NAZAIRE,44600,Loire-Atlantique,Pays de la Loire,,groupe,,439067612,,,unknown,Sources: acpr_xlsx_2026.
,,,SGAM MONCEAU ASSURANCES,,,,36 - 38 RUE DE SAINT PETERSBOURG,PARIS,,,,,groupe,,940475023,,,unknown,Sources: acpr_xlsx_2026.
,,,AGRIAL ENTREPRISE,,,,4 rue des Roquemonts,CAEN,14000,Calvados,Normandie,,groupe,,353665284,,,unknown,Sources: acpr_xlsx_2026.
,,,GROUPE INDUSTRIEL MARCEL DASSAULT,,,,9 ROND-POINT DES CHAMPS ELYSEES-MARCEL DASSAULT MARCEL DASSAULT,PARIS,75008,Paris,Ile-de-France,,groupe,,400628079,,,unknown,Sources: acpr_xlsx_2026.
,,,WORLDLINE,,,,TOUR VOLTAIRE 1 PLACE DES DEGRES,PUTEAUX,92800,Hauts-de-Seine,Ile-de-France,,groupe,,378901946,,,unknown,Sources: acpr_xlsx_2026.
,,,VEOLIA ENVIRONNEMENT,,,,21 RUE LA BOETIE,PARIS,75008,Paris,Ile-de-France,,groupe,,403210032,,,unknown,Sources: acpr_xlsx_2026.
,,,L'OREAL,,,,14 RUE ROYALE,PARIS,75008,Paris,Ile-de-France,,groupe,,632012100,,,unknown,Sources: acpr_xlsx_2026.
,,,ARIANEGROUP HOLDING,,,,51-61 51 ROUTE DE VERNEUIL,LES MUREAUX,78130,Yvelines,Ile-de-France,,groupe,,519032171,,,unknown,Sources: acpr_xlsx_2026.
,,,BEL SA,,,,"2, allée de Longchamp",SURESNE,92150,Hauts-de-Seine,Ile-de-France,,groupe,,542088067,,,unknown,Sources: acpr_xlsx_2026.
,,,ASTRADA,,,,109 -111 rue Victor HUGO,LEVALLOIS-PERRET,,,,,groupe,,940033954,,,unknown,Sources: acpr_xlsx_2026.
,,,Orano SA,,,,125 avenue de Paris,CHÂTILLON,92320,Hauts-de-Seine,Ile-de-France,,groupe,,330956871,,,unknown,Sources: acpr_xlsx_2026.
,,,ALSTOM Holdings,,,,"48, rue Albert-Dhalenne",SAINT-OUEN-SUR-SEINE,93400,Seine-Saint-Denis,Ile-de-France,,groupe,,347951238,,,unknown,Sources: acpr_xlsx_2026.
,,,BARON PHILIPPE DE ROTHSCHILD S.A.,,,,Rue de Grassi,PAUILLAC,33250,Gironde,Nouvelle-Aquitaine,,groupe,,459202644,,,unknown,Sources: acpr_xlsx_2026.
,,,BIG BANG,,,,139 Rue du Pré Blanc,CROLLES,38920,Isere,Auvergne-Rhone-Alpes,,groupe,,303434583,,,unknown,Sources: acpr_xlsx_2026.
,,,EGIS,,,,"15, avenue du Centre",GUYANCOURT,78280,Yvelines,Ile-de-France,,groupe,,702027376,,,unknown,Sources: acpr_xlsx_2026.
,,,CHIMIREC DEVELOPPEMENT,,,,2 Rue Pierre Fixot,AULNAY-SOUS-BOIS,93600,Seine-Saint-Denis,Ile-de-France,,groupe,,391282597,,,unknown,Sources: acpr_xlsx_2026.
,,,Agence du court métrage,,,,,,,,,https://fr.wikipedia.org/wiki/Agence_du_court_m%C3%A9trage,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Association française des marchés financiers,,,,,,,,,https://fr.wikipedia.org/wiki/Association_fran%C3%A7aise_des_march%C3%A9s_financiers,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Année des professions financières,,,,,,,,,https://fr.wikipedia.org/wiki/Ann%C3%A9e_des_professions_financi%C3%A8res,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Armateurs de France,,,,,,,,,https://fr.wikipedia.org/wiki/Armateurs_de_France,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Ascodocpsy,,,,,,,,,https://fr.wikipedia.org/wiki/Ascodocpsy,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Association française des sociétés financières,,,,,,,,,https://fr.wikipedia.org/wiki/Association_fran%C3%A7aise_des_soci%C3%A9t%C3%A9s_financi%C3%A8res,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Association bretonne des entreprises agroalimentaires,,,,,,,,,https://fr.wikipedia.org/wiki/Association_bretonne_des_entreprises_agroalimentaires,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Association des archivistes français,,,,,,,,,https://fr.wikipedia.org/wiki/Association_des_archivistes_fran%C3%A7ais,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Association des bibliothécaires de France,,,,,,,,,https://fr.wikipedia.org/wiki/Association_des_biblioth%C3%A9caires_de_France,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Association des directeurs au service des personnes âgées,,,,,,,,,https://fr.wikipedia.org/wiki/Association_des_directeurs_au_service_des_personnes_%C3%A2g%C3%A9es,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Association des directeurs et personnels de direction des bibliothèques universitaires et de la documentation,,,,,,,,,https://fr.wikipedia.org/wiki/Association_des_directeurs_et_personnels_de_direction_des_biblioth%C3%A8ques_universitaires_et_de_la_documentation,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Association des journalistes de l'information sociale,,,,,,,,,https://fr.wikipedia.org/wiki/Association_des_journalistes_de_l%27information_sociale,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Association des professionnels de l'information et de la documentation,,,,,,,,,https://fr.wikipedia.org/wiki/Association_des_professionnels_de_l%27information_et_de_la_documentation,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Association des sciences du langage,,,,,,,,,https://fr.wikipedia.org/wiki/Association_des_sciences_du_langage,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Association française des directrices et directeurs de la photographie cinématographique,,,,,,,,,https://fr.wikipedia.org/wiki/Association_fran%C3%A7aise_des_directrices_et_directeurs_de_la_photographie_cin%C3%A9matographique,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Association française des opérateurs de réseaux et de services de télécommunication,,,,,,,,,https://fr.wikipedia.org/wiki/Association_fran%C3%A7aise_des_op%C3%A9rateurs_de_r%C3%A9seaux_et_de_services_de_t%C3%A9l%C3%A9communication,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Association française des opérateurs mobiles,,,,,,,,,https://fr.wikipedia.org/wiki/Association_fran%C3%A7aise_des_op%C3%A9rateurs_mobiles,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Association française du multimédia mobile,,,,,,,,,https://fr.wikipedia.org/wiki/Association_fran%C3%A7aise_du_multim%C3%A9dia_mobile,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Association internationale des archives francophones,,,,,,,,,https://fr.wikipedia.org/wiki/Association_internationale_des_archives_francophones,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Association nationale des industries alimentaires,,,,,,,,,https://fr.wikipedia.org/wiki/Association_nationale_des_industries_alimentaires,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Association nationale pour l’emploi et la formation en agriculture,,,,,,,,,https://fr.wikipedia.org/wiki/Association_nationale_pour_l%E2%80%99emploi_et_la_formation_en_agriculture,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Association nationale pour le développement des arts de la mode,,,,,,,,,https://fr.wikipedia.org/wiki/Association_nationale_pour_le_d%C3%A9veloppement_des_arts_de_la_mode,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Association Point de Contact,,,,,,,,,https://fr.wikipedia.org/wiki/Association_Point_de_Contact,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Association pour la coopération des professionnels de l'information musicale,,,,,,,,,https://fr.wikipedia.org/wiki/Association_pour_la_coop%C3%A9ration_des_professionnels_de_l%27information_musicale,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Association pour la gestion des informations sur le risque en assurance,,,,,,,,,https://fr.wikipedia.org/wiki/Association_pour_la_gestion_des_informations_sur_le_risque_en_assurance,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Association syndicale professionnelle de la presse ministérielle,,,,,,,,,https://fr.wikipedia.org/wiki/Association_syndicale_professionnelle_de_la_presse_minist%C3%A9rielle,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,SPPAM,,,,,,,,,https://fr.wikipedia.org/wiki/SPPAM,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Comité des constructeurs français d'automobiles,,,,,,,,,https://fr.wikipedia.org/wiki/Comit%C3%A9_des_constructeurs_fran%C3%A7ais_d%27automobiles,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Groupement pour l'amélioration des liaisons dans l'industrie automobile,,,,,,,,,https://fr.wikipedia.org/wiki/Groupement_pour_l%27am%C3%A9lioration_des_liaisons_dans_l%27industrie_automobile,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,"Centre de recherches, d'information et de documentation notariales",,,,,,,,,"https://fr.wikipedia.org/wiki/Centre_de_recherches,_d%27information_et_de_documentation_notariales",federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Centre de ressources technologiques,,,,,,,,,https://fr.wikipedia.org/wiki/Centre_de_ressources_technologiques,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,"Centre des jeunes, des dirigeants, des acteurs de l'économie sociale et solidaire",,,,,,,,,"https://fr.wikipedia.org/wiki/Centre_des_jeunes,_des_dirigeants,_des_acteurs_de_l%27%C3%A9conomie_sociale_et_solidaire",federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Centre technique des institutions de prévoyance,,,,,,,,,https://fr.wikipedia.org/wiki/Centre_technique_des_institutions_de_pr%C3%A9voyance,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Chambre consulaire,,,,,,,,,https://fr.wikipedia.org/wiki/Chambre_consulaire,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Chambre d'agriculture en France,,,,,,,,,https://fr.wikipedia.org/wiki/Chambre_d%27agriculture_en_France,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Chambre nationale des professions libérales,,,,,,,,,https://fr.wikipedia.org/wiki/Chambre_nationale_des_professions_lib%C3%A9rales,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Chambre professionnelle de la médiation et de la négociation,,,,,,,,,https://fr.wikipedia.org/wiki/Chambre_professionnelle_de_la_m%C3%A9diation_et_de_la_n%C3%A9gociation,federation,,,,,unknown,Sources: wikipedia_orgs.
,,,Chambre syndicale de l'édition musicale,,,,,,,,,https://fr.wikipedia.org/wiki/Chambre_syndicale_de_l%27%C3%A9dition_musicale,federation,,,,,unknown,Sources: wikipedia_orgs.
